AGEP,SCHL,MAR,SEX,RAC1P,OCCP,COW,POBP,RELP,WKHP,PINCP
27.0,19.0,1.0,2.0,1.0,2170.0,1.0,56.0,0.0,40.0,False
27.0,16.0,1.0,1.0,1.0,9130.0,1.0,49.0,1.0,40.0,False
37.0,19.0,5.0,2.0,8.0,750.0,1.0,56.0,0.0,40.0,False
46.0,20.0,1.0,1.0,1.0,205.0,7.0,46.0,0.0,40.0,False
41.0,20.0,1.0,2.0,8.0,3640.0,1.0,56.0,1.0,35.0,False
56.0,21.0,1.0,1.0,1.0,205.0,6.0,35.0,0.0,75.0,False
57.0,21.0,1.0,2.0,1.0,9620.0,8.0,35.0,1.0,75.0,False
25.0,20.0,5.0,1.0,1.0,6050.0,1.0,37.0,2.0,45.0,False
37.0,21.0,5.0,2.0,1.0,1050.0,4.0,56.0,0.0,40.0,True
48.0,20.0,3.0,1.0,1.0,1050.0,1.0,56.0,13.0,40.0,False
31.0,22.0,3.0,2.0,1.0,3255.0,1.0,12.0,0.0,40.0,False
30.0,7.0,5.0,1.0,8.0,9620.0,1.0,56.0,13.0,40.0,False
66.0,20.0,2.0,1.0,1.0,1541.0,3.0,56.0,0.0,40.0,False
42.0,15.0,5.0,1.0,1.0,4220.0,4.0,56.0,2.0,40.0,False
53.0,20.0,1.0,1.0,1.0,4220.0,1.0,8.0,0.0,40.0,False
54.0,21.0,1.0,2.0,1.0,2011.0,3.0,56.0,1.0,40.0,False
22.0,19.0,5.0,2.0,1.0,3640.0,1.0,303.0,0.0,24.0,False
38.0,16.0,1.0,2.0,1.0,5610.0,2.0,56.0,0.0,40.0,False
38.0,19.0,1.0,1.0,1.0,9130.0,1.0,16.0,1.0,43.0,False
19.0,16.0,5.0,1.0,1.0,3802.0,4.0,6.0,2.0,40.0,False
18.0,16.0,5.0,1.0,1.0,5240.0,1.0,6.0,2.0,32.0,False
59.0,16.0,3.0,2.0,1.0,120.0,1.0,53.0,0.0,40.0,True
62.0,19.0,1.0,2.0,1.0,5310.0,2.0,6.0,0.0,40.0,False
65.0,18.0,1.0,1.0,1.0,725.0,7.0,30.0,1.0,30.0,False
52.0,19.0,5.0,2.0,1.0,4030.0,1.0,31.0,0.0,40.0,False
34.0,16.0,5.0,2.0,1.0,9620.0,1.0,56.0,2.0,40.0,False
52.0,14.0,5.0,1.0,1.0,6260.0,1.0,35.0,13.0,40.0,False
29.0,16.0,1.0,2.0,1.0,4760.0,1.0,30.0,0.0,40.0,False
37.0,21.0,1.0,1.0,1.0,2631.0,1.0,26.0,1.0,40.0,False
49.0,20.0,1.0,1.0,1.0,1050.0,1.0,56.0,0.0,40.0,True
56.0,19.0,1.0,2.0,1.0,2435.0,4.0,49.0,0.0,39.0,False
58.0,21.0,1.0,1.0,1.0,1360.0,1.0,30.0,1.0,45.0,True
59.0,19.0,1.0,1.0,1.0,4850.0,1.0,8.0,0.0,72.0,True
58.0,16.0,1.0,2.0,1.0,5820.0,1.0,56.0,1.0,21.0,False
34.0,19.0,1.0,2.0,1.0,8030.0,1.0,42.0,0.0,40.0,True
33.0,16.0,1.0,1.0,1.0,6355.0,1.0,56.0,5.0,60.0,True
28.0,19.0,5.0,2.0,1.0,4040.0,1.0,56.0,5.0,25.0,False
32.0,21.0,1.0,1.0,1.0,6355.0,1.0,20.0,0.0,55.0,True
32.0,19.0,1.0,2.0,1.0,5600.0,2.0,38.0,1.0,40.0,False
26.0,18.0,5.0,2.0,1.0,4110.0,1.0,56.0,0.0,40.0,False
28.0,18.0,5.0,1.0,1.0,9130.0,1.0,46.0,13.0,50.0,False
66.0,17.0,2.0,2.0,1.0,3602.0,2.0,56.0,0.0,40.0,False
45.0,14.0,3.0,1.0,1.0,5240.0,1.0,30.0,0.0,25.0,True
54.0,19.0,1.0,1.0,1.0,7700.0,1.0,46.0,0.0,48.0,True
46.0,16.0,1.0,2.0,1.0,3640.0,1.0,56.0,1.0,28.0,False
23.0,21.0,5.0,1.0,1.0,420.0,5.0,26.0,0.0,50.0,True
23.0,21.0,5.0,2.0,1.0,2205.0,1.0,33.0,0.0,40.0,False
48.0,20.0,1.0,1.0,1.0,6305.0,4.0,31.0,0.0,42.0,True
57.0,19.0,1.0,2.0,1.0,3603.0,1.0,49.0,1.0,41.0,False
64.0,21.0,1.0,2.0,1.0,4850.0,6.0,6.0,1.0,10.0,False
22.0,20.0,5.0,1.0,1.0,6850.0,1.0,40.0,0.0,74.0,True
22.0,20.0,5.0,1.0,1.0,7350.0,1.0,110.0,12.0,74.0,True
62.0,23.0,3.0,1.0,1.0,3090.0,7.0,36.0,0.0,80.0,True
33.0,16.0,1.0,2.0,1.0,4510.0,6.0,56.0,0.0,30.0,False
32.0,16.0,1.0,1.0,1.0,6800.0,1.0,56.0,1.0,85.0,True
65.0,19.0,1.0,1.0,1.0,205.0,6.0,56.0,0.0,80.0,False
65.0,19.0,1.0,2.0,1.0,5550.0,5.0,8.0,1.0,50.0,False
32.0,21.0,1.0,2.0,1.0,5330.0,1.0,30.0,0.0,40.0,False
29.0,20.0,1.0,1.0,1.0,7210.0,1.0,6.0,1.0,50.0,True
58.0,23.0,1.0,1.0,1.0,2100.0,1.0,56.0,0.0,50.0,True
56.0,21.0,1.0,2.0,1.0,420.0,2.0,28.0,1.0,40.0,True
45.0,19.0,3.0,2.0,1.0,4700.0,1.0,4.0,0.0,40.0,False
65.0,1.0,2.0,2.0,1.0,4810.0,1.0,31.0,0.0,40.0,True
25.0,20.0,1.0,1.0,1.0,5240.0,1.0,56.0,0.0,45.0,False
24.0,21.0,1.0,2.0,1.0,3603.0,1.0,110.0,1.0,10.0,False
21.0,17.0,5.0,2.0,1.0,5300.0,1.0,46.0,2.0,35.0,False
65.0,19.0,1.0,1.0,1.0,4720.0,1.0,31.0,0.0,19.0,True
62.0,17.0,1.0,2.0,1.0,9410.0,1.0,6.0,1.0,40.0,False
31.0,24.0,2.0,2.0,1.0,4950.0,1.0,56.0,0.0,40.0,True
72.0,22.0,2.0,2.0,1.0,3930.0,1.0,25.0,0.0,32.0,True
69.0,13.0,3.0,2.0,1.0,440.0,6.0,56.0,0.0,15.0,False
79.0,16.0,1.0,1.0,1.0,205.0,7.0,20.0,0.0,72.0,True
76.0,19.0,1.0,2.0,1.0,205.0,7.0,56.0,1.0,40.0,True
36.0,20.0,1.0,1.0,1.0,8630.0,1.0,56.0,0.0,45.0,True
31.0,22.0,1.0,2.0,1.0,2310.0,3.0,55.0,1.0,40.0,False
32.0,22.0,5.0,1.0,1.0,1860.0,4.0,16.0,0.0,40.0,True
60.0,13.0,1.0,2.0,1.0,5120.0,1.0,49.0,1.0,40.0,False
62.0,17.0,5.0,1.0,1.0,4220.0,2.0,56.0,0.0,40.0,False
31.0,16.0,5.0,2.0,1.0,5740.0,1.0,56.0,2.0,20.0,False
73.0,22.0,1.0,2.0,1.0,205.0,7.0,56.0,1.0,40.0,True
48.0,19.0,3.0,1.0,1.0,4850.0,1.0,38.0,0.0,50.0,True
41.0,21.0,3.0,2.0,1.0,5610.0,1.0,8.0,13.0,40.0,False
53.0,16.0,1.0,1.0,1.0,7420.0,1.0,48.0,0.0,40.0,False
45.0,22.0,1.0,2.0,1.0,2310.0,1.0,36.0,1.0,40.0,False
35.0,19.0,3.0,2.0,1.0,5740.0,1.0,56.0,0.0,10.0,False
27.0,19.0,5.0,1.0,1.0,9130.0,1.0,39.0,13.0,40.0,True
68.0,17.0,1.0,1.0,1.0,4030.0,1.0,39.0,1.0,50.0,False
41.0,16.0,3.0,2.0,1.0,5240.0,1.0,56.0,2.0,50.0,False
58.0,16.0,1.0,2.0,1.0,5240.0,1.0,10.0,9.0,50.0,False
33.0,21.0,5.0,1.0,1.0,3870.0,3.0,56.0,0.0,40.0,False
25.0,18.0,1.0,2.0,9.0,2360.0,6.0,20.0,0.0,4.0,False
22.0,19.0,1.0,1.0,1.0,2830.0,6.0,56.0,1.0,30.0,False
56.0,17.0,5.0,1.0,3.0,6050.0,1.0,301.0,0.0,28.0,False
36.0,18.0,1.0,1.0,1.0,4840.0,1.0,8.0,0.0,45.0,False
34.0,21.0,5.0,2.0,1.0,5860.0,1.0,56.0,0.0,40.0,False
55.0,20.0,5.0,1.0,1.0,9030.0,1.0,27.0,0.0,84.0,True
60.0,16.0,1.0,1.0,1.0,4220.0,1.0,6.0,1.0,7.0,False
31.0,21.0,5.0,1.0,1.0,6355.0,1.0,56.0,2.0,30.0,True
27.0,16.0,5.0,1.0,1.0,6360.0,1.0,56.0,2.0,40.0,False
70.0,19.0,1.0,1.0,1.0,5000.0,1.0,8.0,0.0,40.0,True
37.0,22.0,5.0,2.0,1.0,420.0,7.0,56.0,0.0,40.0,True
57.0,16.0,3.0,1.0,1.0,7315.0,1.0,34.0,0.0,40.0,False
29.0,16.0,5.0,1.0,1.0,4020.0,1.0,12.0,2.0,40.0,False
50.0,16.0,3.0,1.0,1.0,6950.0,1.0,40.0,0.0,60.0,False
28.0,21.0,1.0,2.0,1.0,5120.0,4.0,56.0,0.0,40.0,False
31.0,20.0,1.0,1.0,1.0,7220.0,1.0,19.0,1.0,65.0,True
29.0,19.0,1.0,1.0,1.0,8140.0,1.0,56.0,0.0,45.0,True
30.0,19.0,1.0,2.0,1.0,310.0,1.0,56.0,1.0,50.0,False
52.0,21.0,1.0,2.0,1.0,3255.0,3.0,56.0,0.0,55.0,True
58.0,16.0,1.0,1.0,1.0,440.0,3.0,56.0,1.0,55.0,False
24.0,19.0,1.0,2.0,1.0,5400.0,1.0,18.0,0.0,40.0,False
26.0,19.0,1.0,1.0,1.0,4760.0,1.0,56.0,1.0,40.0,False
47.0,20.0,1.0,1.0,1.0,850.0,1.0,9.0,0.0,40.0,True
48.0,21.0,1.0,2.0,1.0,3255.0,5.0,56.0,1.0,35.0,True
66.0,17.0,2.0,2.0,1.0,310.0,1.0,31.0,0.0,32.0,False
37.0,18.0,3.0,1.0,1.0,7220.0,1.0,6.0,0.0,48.0,True
73.0,21.0,2.0,2.0,1.0,5400.0,1.0,26.0,0.0,23.0,False
51.0,19.0,5.0,2.0,1.0,4840.0,5.0,56.0,0.0,40.0,True
55.0,21.0,3.0,1.0,1.0,6730.0,3.0,55.0,13.0,40.0,True
35.0,11.0,4.0,1.0,1.0,6230.0,1.0,313.0,0.0,50.0,True
67.0,19.0,1.0,1.0,1.0,1541.0,4.0,56.0,0.0,4.0,True
65.0,18.0,1.0,2.0,1.0,4830.0,7.0,56.0,1.0,35.0,False
23.0,19.0,5.0,1.0,1.0,440.0,1.0,56.0,0.0,40.0,False
44.0,21.0,1.0,1.0,1.0,230.0,1.0,46.0,0.0,45.0,True
45.0,21.0,1.0,2.0,1.0,2011.0,2.0,56.0,1.0,40.0,True
18.0,14.0,5.0,1.0,1.0,4220.0,1.0,4.0,2.0,16.0,False
38.0,19.0,1.0,1.0,1.0,7220.0,1.0,56.0,0.0,48.0,True
74.0,21.0,1.0,1.0,1.0,1010.0,1.0,9.0,1.0,15.0,False
55.0,16.0,1.0,1.0,1.0,9130.0,7.0,30.0,1.0,40.0,False
60.0,22.0,1.0,1.0,1.0,2002.0,1.0,30.0,0.0,40.0,True
40.0,21.0,1.0,2.0,1.0,5810.0,1.0,56.0,0.0,40.0,False
41.0,21.0,1.0,1.0,1.0,2015.0,4.0,31.0,1.0,40.0,False
64.0,22.0,5.0,2.0,1.0,9121.0,3.0,56.0,0.0,38.0,False
20.0,18.0,1.0,2.0,1.0,3603.0,3.0,56.0,0.0,40.0,False
22.0,16.0,1.0,1.0,1.0,6950.0,1.0,56.0,1.0,80.0,True
20.0,14.0,5.0,1.0,1.0,6050.0,1.0,49.0,0.0,99.0,True
28.0,16.0,3.0,2.0,1.0,7220.0,1.0,8.0,0.0,50.0,False
35.0,17.0,3.0,1.0,1.0,8140.0,1.0,56.0,13.0,50.0,True
47.0,21.0,1.0,1.0,1.0,2850.0,6.0,18.0,0.0,30.0,True
52.0,19.0,1.0,2.0,8.0,3603.0,1.0,30.0,1.0,50.0,False
47.0,18.0,1.0,2.0,3.0,3603.0,4.0,21.0,0.0,40.0,False
48.0,17.0,1.0,1.0,5.0,5550.0,5.0,49.0,1.0,40.0,False
56.0,13.0,1.0,1.0,1.0,9130.0,1.0,26.0,0.0,70.0,True
54.0,21.0,1.0,2.0,1.0,4220.0,5.0,6.0,1.0,30.0,False
72.0,21.0,5.0,2.0,1.0,2310.0,1.0,56.0,0.0,30.0,False
59.0,21.0,3.0,2.0,1.0,420.0,1.0,16.0,0.0,40.0,True
53.0,19.0,1.0,2.0,1.0,2545.0,1.0,56.0,0.0,34.0,False
60.0,19.0,1.0,1.0,1.0,9121.0,3.0,56.0,1.0,30.0,False
27.0,21.0,3.0,2.0,1.0,3255.0,3.0,56.0,2.0,40.0,False
67.0,20.0,1.0,1.0,1.0,8140.0,1.0,56.0,1.0,40.0,True
50.0,16.0,1.0,2.0,1.0,9121.0,2.0,56.0,0.0,40.0,False
57.0,16.0,1.0,1.0,1.0,4760.0,1.0,6.0,1.0,40.0,False
28.0,20.0,3.0,1.0,1.0,4965.0,1.0,56.0,2.0,20.0,False
22.0,16.0,1.0,2.0,1.0,4150.0,1.0,56.0,2.0,35.0,False
33.0,16.0,3.0,1.0,1.0,9620.0,1.0,6.0,4.0,35.0,False
30.0,18.0,1.0,2.0,1.0,8320.0,1.0,8.0,0.0,23.0,False
32.0,17.0,1.0,1.0,1.0,6200.0,1.0,31.0,1.0,45.0,True
37.0,21.0,5.0,2.0,1.0,735.0,1.0,36.0,0.0,40.0,False
65.0,21.0,1.0,2.0,1.0,2310.0,3.0,55.0,0.0,28.0,False
41.0,22.0,1.0,2.0,1.0,2004.0,1.0,56.0,0.0,10.0,False
45.0,21.0,1.0,1.0,1.0,3820.0,5.0,8.0,1.0,40.0,True
35.0,16.0,3.0,2.0,1.0,5120.0,1.0,56.0,0.0,40.0,False
36.0,15.0,5.0,1.0,1.0,9130.0,1.0,8.0,13.0,40.0,False
78.0,16.0,3.0,1.0,1.0,6260.0,1.0,215.0,15.0,20.0,False
35.0,20.0,3.0,2.0,1.0,4600.0,6.0,56.0,0.0,55.0,False
61.0,12.0,3.0,2.0,1.0,230.0,3.0,56.0,10.0,50.0,True
26.0,16.0,5.0,1.0,3.0,6515.0,1.0,56.0,7.0,40.0,False
25.0,18.0,5.0,1.0,3.0,6515.0,1.0,56.0,7.0,40.0,False
57.0,19.0,3.0,2.0,1.0,5740.0,1.0,40.0,0.0,50.0,True
61.0,19.0,3.0,2.0,1.0,4760.0,1.0,56.0,0.0,40.0,False
50.0,19.0,3.0,2.0,3.0,1108.0,3.0,16.0,0.0,40.0,True
21.0,16.0,5.0,2.0,3.0,4020.0,3.0,15.0,2.0,40.0,False
28.0,19.0,3.0,2.0,1.0,2545.0,3.0,32.0,0.0,40.0,False
26.0,16.0,5.0,1.0,1.0,9600.0,1.0,56.0,13.0,40.0,False
62.0,18.0,3.0,1.0,1.0,9600.0,1.0,40.0,0.0,40.0,False
65.0,18.0,3.0,2.0,1.0,5000.0,1.0,31.0,13.0,40.0,False
68.0,19.0,1.0,1.0,1.0,2040.0,2.0,1.0,0.0,2.0,False
35.0,16.0,1.0,2.0,1.0,3930.0,5.0,25.0,0.0,50.0,False
43.0,21.0,1.0,1.0,1.0,1310.0,3.0,25.0,1.0,45.0,True
47.0,23.0,1.0,1.0,1.0,3090.0,1.0,6.0,1.0,40.0,True
53.0,21.0,3.0,2.0,1.0,440.0,3.0,26.0,0.0,40.0,True
58.0,13.0,1.0,2.0,3.0,2545.0,3.0,15.0,0.0,56.0,False
55.0,20.0,1.0,1.0,1.0,1108.0,3.0,6.0,1.0,40.0,True
50.0,23.0,5.0,1.0,1.0,3050.0,5.0,56.0,0.0,40.0,True
55.0,21.0,5.0,2.0,1.0,4622.0,4.0,56.0,0.0,40.0,True
49.0,18.0,3.0,1.0,1.0,4251.0,3.0,38.0,10.0,40.0,False
64.0,21.0,1.0,2.0,1.0,2050.0,2.0,19.0,0.0,7.0,False
68.0,22.0,1.0,1.0,1.0,2040.0,2.0,56.0,1.0,45.0,False
44.0,20.0,1.0,1.0,1.0,7410.0,1.0,8.0,1.0,40.0,True
18.0,14.0,5.0,2.0,1.0,8300.0,1.0,56.0,2.0,2.0,False
47.0,22.0,1.0,1.0,1.0,52.0,1.0,6.0,0.0,50.0,True
42.0,21.0,1.0,2.0,1.0,4622.0,1.0,6.0,1.0,10.0,False
21.0,19.0,5.0,1.0,1.0,5300.0,1.0,25.0,2.0,40.0,False
19.0,19.0,5.0,2.0,1.0,4720.0,1.0,12.0,2.0,30.0,False
65.0,21.0,1.0,1.0,1.0,20.0,1.0,56.0,0.0,50.0,True
28.0,21.0,1.0,2.0,1.0,2545.0,3.0,56.0,0.0,35.0,False
30.0,19.0,1.0,1.0,1.0,4000.0,1.0,20.0,1.0,30.0,False
48.0,16.0,3.0,1.0,1.0,9130.0,1.0,56.0,0.0,45.0,False
56.0,18.0,1.0,1.0,1.0,6730.0,4.0,49.0,0.0,48.0,False
72.0,21.0,1.0,1.0,1.0,9121.0,3.0,56.0,1.0,30.0,False
33.0,19.0,3.0,1.0,1.0,3930.0,1.0,8.0,0.0,40.0,False
35.0,18.0,1.0,1.0,1.0,9650.0,1.0,4.0,0.0,99.0,True
55.0,17.0,1.0,1.0,2.0,705.0,1.0,41.0,0.0,40.0,False
48.0,18.0,1.0,2.0,2.0,5610.0,1.0,17.0,1.0,40.0,False
49.0,16.0,4.0,2.0,2.0,5610.0,1.0,41.0,5.0,40.0,False
23.0,21.0,5.0,2.0,1.0,2310.0,4.0,56.0,0.0,40.0,False
47.0,23.0,1.0,2.0,1.0,3090.0,1.0,8.0,0.0,60.0,True
55.0,16.0,3.0,1.0,1.0,9130.0,1.0,31.0,0.0,55.0,True
38.0,22.0,1.0,2.0,1.0,2310.0,3.0,56.0,0.0,40.0,False
43.0,21.0,1.0,1.0,1.0,205.0,1.0,56.0,1.0,60.0,True
29.0,18.0,1.0,1.0,1.0,8740.0,1.0,56.0,0.0,60.0,True
30.0,21.0,1.0,2.0,1.0,3322.0,1.0,30.0,1.0,25.0,False
53.0,21.0,1.0,1.0,1.0,2310.0,3.0,30.0,0.0,45.0,True
49.0,22.0,1.0,2.0,1.0,2006.0,6.0,54.0,1.0,40.0,False
54.0,18.0,1.0,2.0,1.0,9130.0,7.0,35.0,0.0,60.0,True
64.0,21.0,2.0,2.0,1.0,3255.0,1.0,35.0,5.0,70.0,True
39.0,20.0,5.0,1.0,1.0,4700.0,1.0,55.0,0.0,50.0,False
56.0,19.0,4.0,2.0,1.0,3500.0,2.0,56.0,0.0,40.0,True
48.0,19.0,3.0,1.0,1.0,4251.0,6.0,29.0,2.0,37.0,False
73.0,16.0,1.0,2.0,1.0,9130.0,6.0,38.0,0.0,8.0,False
76.0,16.0,1.0,1.0,1.0,7810.0,1.0,38.0,1.0,24.0,False
59.0,21.0,1.0,1.0,1.0,4950.0,1.0,17.0,0.0,60.0,True
48.0,18.0,1.0,2.0,1.0,4600.0,2.0,26.0,1.0,40.0,False
27.0,20.0,1.0,1.0,1.0,8140.0,1.0,31.0,0.0,45.0,True
26.0,20.0,1.0,2.0,1.0,2545.0,3.0,31.0,1.0,40.0,False
64.0,20.0,3.0,1.0,1.0,20.0,1.0,53.0,0.0,45.0,True
54.0,18.0,1.0,2.0,1.0,5740.0,1.0,31.0,0.0,40.0,False
66.0,19.0,1.0,2.0,1.0,5630.0,1.0,40.0,0.0,60.0,False
34.0,22.0,1.0,1.0,1.0,800.0,1.0,49.0,0.0,45.0,True
27.0,16.0,4.0,1.0,1.0,5140.0,2.0,27.0,0.0,40.0,False
35.0,16.0,3.0,1.0,1.0,6305.0,7.0,16.0,0.0,55.0,False
40.0,19.0,3.0,2.0,1.0,4040.0,1.0,53.0,0.0,20.0,False
19.0,16.0,5.0,1.0,1.0,9130.0,1.0,56.0,2.0,50.0,False
62.0,20.0,1.0,2.0,1.0,5120.0,4.0,56.0,0.0,45.0,True
63.0,16.0,1.0,1.0,1.0,7350.0,1.0,16.0,1.0,50.0,True
24.0,20.0,1.0,1.0,1.0,3323.0,5.0,6.0,0.0,45.0,False
25.0,22.0,1.0,2.0,1.0,2001.0,1.0,53.0,1.0,40.0,True
71.0,18.0,1.0,2.0,1.0,5740.0,1.0,20.0,1.0,40.0,False
72.0,19.0,1.0,1.0,1.0,9130.0,1.0,31.0,0.0,50.0,False
45.0,16.0,1.0,2.0,1.0,4700.0,1.0,26.0,0.0,26.0,False
33.0,18.0,3.0,1.0,1.0,6050.0,2.0,42.0,0.0,60.0,False
45.0,15.0,3.0,1.0,1.0,6260.0,1.0,16.0,0.0,47.0,False
27.0,19.0,1.0,1.0,1.0,3930.0,1.0,35.0,0.0,40.0,False
29.0,13.0,1.0,2.0,1.0,4900.0,1.0,6.0,1.0,40.0,False
48.0,21.0,3.0,2.0,1.0,4700.0,1.0,8.0,0.0,52.0,True
43.0,24.0,3.0,2.0,1.0,3050.0,5.0,56.0,0.0,40.0,True
45.0,24.0,5.0,1.0,1.0,3050.0,5.0,16.0,13.0,40.0,True
56.0,16.0,5.0,1.0,1.0,9620.0,1.0,46.0,0.0,46.0,False
58.0,16.0,1.0,1.0,1.0,9130.0,1.0,110.0,0.0,24.0,False
59.0,18.0,1.0,2.0,1.0,5160.0,1.0,48.0,1.0,40.0,True
69.0,19.0,1.0,1.0,1.0,4220.0,6.0,8.0,0.0,40.0,True
60.0,21.0,1.0,2.0,1.0,4700.0,6.0,31.0,1.0,40.0,False
49.0,9.0,1.0,1.0,1.0,137.0,1.0,56.0,0.0,40.0,False
35.0,16.0,5.0,1.0,1.0,220.0,1.0,1.0,0.0,50.0,False
25.0,21.0,5.0,2.0,1.0,810.0,3.0,32.0,13.0,40.0,False
62.0,19.0,1.0,1.0,1.0,6230.0,1.0,18.0,0.0,40.0,False
38.0,19.0,3.0,2.0,3.0,2545.0,3.0,56.0,0.0,20.0,False
61.0,18.0,1.0,1.0,1.0,220.0,6.0,30.0,0.0,30.0,False
62.0,22.0,1.0,1.0,1.0,4810.0,2.0,56.0,0.0,30.0,True
77.0,16.0,2.0,2.0,1.0,3602.0,7.0,41.0,0.0,10.0,False
62.0,17.0,1.0,2.0,1.0,3030.0,4.0,19.0,1.0,40.0,False
25.0,16.0,1.0,1.0,1.0,8990.0,1.0,56.0,0.0,40.0,False
33.0,11.0,5.0,1.0,8.0,6200.0,1.0,303.0,0.0,40.0,False
20.0,19.0,5.0,2.0,3.0,9620.0,1.0,36.0,7.0,35.0,False
27.0,20.0,4.0,2.0,1.0,5600.0,5.0,8.0,0.0,40.0,False
25.0,19.0,5.0,1.0,1.0,6050.0,1.0,8.0,13.0,50.0,False
56.0,20.0,1.0,2.0,1.0,5740.0,2.0,51.0,0.0,30.0,False
60.0,22.0,1.0,1.0,1.0,2002.0,1.0,56.0,1.0,50.0,True
26.0,20.0,1.0,2.0,1.0,4600.0,6.0,19.0,0.0,45.0,False
28.0,16.0,1.0,1.0,1.0,4220.0,1.0,56.0,1.0,47.0,False
57.0,19.0,1.0,1.0,1.0,2014.0,3.0,16.0,0.0,40.0,True
61.0,16.0,1.0,2.0,1.0,650.0,3.0,56.0,1.0,40.0,False
77.0,16.0,1.0,1.0,1.0,9130.0,1.0,27.0,0.0,40.0,False
18.0,14.0,5.0,1.0,1.0,4030.0,1.0,13.0,3.0,9.0,False
17.0,13.0,5.0,1.0,1.0,6050.0,1.0,13.0,3.0,10.0,False
55.0,1.0,5.0,2.0,1.0,4110.0,1.0,40.0,2.0,6.0,False
45.0,16.0,1.0,1.0,1.0,9620.0,1.0,56.0,0.0,45.0,False
43.0,21.0,1.0,2.0,1.0,3421.0,1.0,48.0,1.0,40.0,False
55.0,22.0,1.0,2.0,1.0,4820.0,7.0,55.0,0.0,20.0,True
50.0,21.0,1.0,1.0,1.0,4820.0,6.0,36.0,1.0,20.0,True
19.0,17.0,5.0,2.0,3.0,4020.0,3.0,56.0,10.0,40.0,False
60.0,21.0,1.0,1.0,1.0,1350.0,1.0,24.0,0.0,55.0,True
60.0,21.0,1.0,2.0,1.0,120.0,4.0,48.0,1.0,40.0,True
58.0,21.0,3.0,2.0,1.0,800.0,1.0,56.0,0.0,55.0,True
26.0,16.0,5.0,2.0,1.0,3960.0,3.0,48.0,0.0,29.0,False
43.0,19.0,2.0,2.0,1.0,5740.0,1.0,56.0,0.0,41.0,True
38.0,20.0,5.0,2.0,1.0,5000.0,1.0,56.0,0.0,40.0,False
38.0,17.0,5.0,1.0,1.0,410.0,3.0,56.0,13.0,40.0,True
42.0,18.0,5.0,1.0,1.0,160.0,1.0,30.0,0.0,50.0,False
39.0,19.0,3.0,2.0,1.0,4600.0,1.0,56.0,13.0,32.0,False
40.0,20.0,3.0,2.0,1.0,4700.0,1.0,56.0,0.0,50.0,True
17.0,13.0,5.0,2.0,1.0,4110.0,1.0,56.0,2.0,10.0,False
50.0,16.0,5.0,1.0,1.0,4040.0,2.0,19.0,13.0,36.0,False
53.0,21.0,5.0,1.0,1.0,2310.0,3.0,48.0,0.0,50.0,True
38.0,21.0,5.0,1.0,1.0,2205.0,3.0,6.0,0.0,55.0,True
60.0,19.0,1.0,2.0,1.0,7750.0,1.0,56.0,0.0,20.0,False
63.0,21.0,1.0,1.0,1.0,2040.0,2.0,56.0,1.0,40.0,True
62.0,18.0,1.0,1.0,1.0,440.0,1.0,8.0,0.0,45.0,False
31.0,21.0,1.0,1.0,1.0,1360.0,1.0,56.0,0.0,40.0,False
30.0,21.0,1.0,2.0,1.0,3255.0,1.0,30.0,1.0,40.0,True
32.0,18.0,5.0,1.0,1.0,440.0,7.0,49.0,0.0,50.0,False
38.0,19.0,3.0,2.0,1.0,2634.0,1.0,53.0,13.0,40.0,False
59.0,21.0,1.0,1.0,1.0,1360.0,3.0,6.0,0.0,40.0,False
37.0,19.0,3.0,1.0,1.0,4700.0,1.0,56.0,4.0,40.0,False
76.0,19.0,2.0,1.0,1.0,440.0,1.0,31.0,0.0,40.0,False
56.0,21.0,1.0,1.0,1.0,205.0,1.0,56.0,0.0,60.0,True
52.0,21.0,1.0,2.0,1.0,5740.0,1.0,56.0,1.0,16.0,False
43.0,20.0,1.0,2.0,1.0,6825.0,7.0,38.0,0.0,40.0,False
18.0,13.0,5.0,1.0,1.0,4350.0,1.0,56.0,2.0,20.0,False
19.0,16.0,5.0,2.0,3.0,5240.0,3.0,56.0,7.0,40.0,False
17.0,14.0,5.0,2.0,3.0,4030.0,1.0,16.0,7.0,35.0,False
50.0,16.0,1.0,1.0,1.0,6305.0,1.0,30.0,0.0,42.0,True
41.0,21.0,1.0,2.0,1.0,3802.0,3.0,56.0,1.0,40.0,True
61.0,16.0,1.0,1.0,1.0,6050.0,1.0,46.0,0.0,60.0,True
63.0,18.0,1.0,1.0,1.0,440.0,7.0,46.0,0.0,45.0,True
45.0,21.0,1.0,2.0,1.0,5120.0,1.0,17.0,0.0,40.0,False
43.0,21.0,1.0,1.0,1.0,4210.0,1.0,9.0,1.0,55.0,True
64.0,22.0,1.0,2.0,1.0,5000.0,4.0,31.0,0.0,40.0,True
64.0,21.0,1.0,1.0,1.0,5000.0,4.0,26.0,1.0,40.0,True
34.0,24.0,1.0,2.0,1.0,3050.0,1.0,31.0,1.0,50.0,True
57.0,19.0,4.0,2.0,1.0,4010.0,1.0,48.0,0.0,5.0,False
34.0,21.0,1.0,2.0,1.0,5740.0,1.0,56.0,0.0,40.0,False
40.0,19.0,1.0,1.0,1.0,205.0,6.0,56.0,1.0,50.0,False
61.0,19.0,1.0,1.0,1.0,7210.0,2.0,56.0,1.0,40.0,True
22.0,19.0,5.0,1.0,1.0,3500.0,1.0,8.0,0.0,25.0,False
